center cam,left cam,right cam,angle,forward,reverse,speed
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_069.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_069.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_069.jpg,1,1,0,30.06683
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_142.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_142.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_142.jpg,1,1,0,30.08065
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_218.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_218.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_218.jpg,1,1,0,30.07938
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_300.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_300.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_300.jpg,1,1,0,30.1123
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_368.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_368.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_368.jpg,1,1,0,30.13632
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_440.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_440.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_440.jpg,1,1,0,30.15394
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_512.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_512.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_512.jpg,1,1,0,30.15805
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_584.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_584.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_584.jpg,0.3192488,1,0,30.19428
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_658.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_658.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_658.jpg,-0.544601,1,0,30.13041
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_732.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_732.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_732.jpg,-0.6666667,1,0,30.11615
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_804.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_804.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_804.jpg,-1,1,0,30.06898
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_879.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_879.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_879.jpg,-1,1,0,30.05623
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_35_952.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_35_952.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_35_952.jpg,-1,1,0,30.064
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_026.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_026.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_026.jpg,-1,1,0,30.06861
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_100.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_100.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_100.jpg,-1,1,0,30.0775
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_175.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_175.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_175.jpg,-1,1,0,30.09272
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_250.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_250.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_250.jpg,-1,1,0,30.11265
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_327.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_327.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_327.jpg,0.7183099,1,0,30.0403
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_406.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_406.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_406.jpg,1,1,0,30.02463
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_482.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_482.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_482.jpg,1,1,0,30.07836
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_559.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_559.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_559.jpg,1,1,0,30.06951
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_638.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_638.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_638.jpg,0.8169014,1,0,30.05838
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_711.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_711.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_711.jpg,0.1596244,1,0,30.189
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_789.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_789.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_789.jpg,0.1361502,1,0,30.19101
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_866.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_866.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_866.jpg,0.4647887,1,0,30.15107
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_36_941.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_36_941.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_36_941.jpg,0.488263,1,0,30.16353
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_018.jpg,0.02816901,1,0,30.18753
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_096.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_096.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_096.jpg,0.009389671,1,0,30.1883
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_173.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_173.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_173.jpg,0.1314554,1,0,30.18783
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_251.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_251.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_251.jpg,0.01408451,1,0,30.18941
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_330.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_330.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_330.jpg,-0.8544601,1,0,30.11012
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_407.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_407.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_407.jpg,-0.8732395,1,0,30.08005
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_484.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_484.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_484.jpg,-0.8779343,1,0,30.09332
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_559.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_559.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_559.jpg,0.07981221,1,0,30.16375
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_637.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_637.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_637.jpg,0.7370892,1,0,30.04709
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_713.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_713.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_713.jpg,0.3755869,1,0,30.13918
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_788.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_788.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_788.jpg,0.7699531,1,0,30.08686
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_861.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_861.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_861.jpg,0.8028169,1,0,30.09501
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_37_941.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_37_941.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_37_941.jpg,0.02347418,1,0,30.18509
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_018.jpg,-0.5633803,1,0,30.12539
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_094.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_094.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_094.jpg,-1,1,0,30.07207
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_172.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_172.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_172.jpg,-1,1,0,30.06448
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_248.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_248.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_248.jpg,-1,1,0,30.07403
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_323.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_323.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_323.jpg,-1,1,0,30.08702
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_401.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_401.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_401.jpg,-0.8028169,1,0,30.14557
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_475.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_475.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_475.jpg,-0.4929577,1,0,30.20352
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_545.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_545.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_545.jpg,-0.4413145,1,0,30.19949
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_614.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_614.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_614.jpg,0.5539906,1,0,30.15347
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_703.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_703.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_703.jpg,0.9671361,1,0,30.07037
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_790.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_790.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_790.jpg,1,1,0,30.06452
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_877.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_877.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_877.jpg,1,1,0,30.06534
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_38_961.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_38_961.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_38_961.jpg,1,1,0,30.07706
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_049.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_049.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_049.jpg,1,1,0,30.0902
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_120.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_120.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_120.jpg,0.3521127,1,0,30.2035
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_194.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_194.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_194.jpg,-0.2816902,1,0,30.13339
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_273.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_273.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_273.jpg,-0.3521127,1,0,30.13252
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_353.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_353.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_353.jpg,-0.3755869,1,0,30.14693
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_433.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_433.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_433.jpg,-0.370892,1,0,30.16662
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_512.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_512.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_512.jpg,-0.1737089,1,0,30.18976
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_592.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_592.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_592.jpg,0.1643192,1,0,30.17148
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_668.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_668.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_668.jpg,0.3943662,1,0,30.14971
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_742.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_742.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_742.jpg,0.741784,1,0,30.10878
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_817.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_817.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_817.jpg,1,1,0,30.06862
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_893.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_893.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_893.jpg,1,1,0,30.08352
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_39_969.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_39_969.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_39_969.jpg,0.1502347,1,0,30.18887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_048.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_048.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_048.jpg,-1,1,0,30.05103
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_131.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_131.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_131.jpg,-1,1,0,30.06612
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_213.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_213.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_213.jpg,-1,1,0,30.06275
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_294.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_294.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_294.jpg,-1,1,0,30.05205
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_377.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_377.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_377.jpg,-1,1,0,30.06696
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_457.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_457.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_457.jpg,-1,1,0,30.08642
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_536.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_536.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_536.jpg,-1,1,0,30.10184
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_613.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_613.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_613.jpg,-1,1,0,30.12877
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_688.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_688.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_688.jpg,-1,1,0,30.14749
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_756.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_756.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_756.jpg,-0.1502347,1,0,30.19188
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_841.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_841.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_841.jpg,0.09859154,1,0,30.15401
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_40_924.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_40_924.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_40_924.jpg,-0.07511737,1,0,30.19533
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_41_001.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_41_001.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_41_001.jpg,-0.07511737,1,0,30.19094
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_01_17_48_41_079.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_01_17_48_41_079.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_01_17_48_41_079.jpg,0.2253521,1,0,30.16647
