center cam,left cam,right cam,angle,throttle,brake,speed
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_55_722.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_55_722.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_55_722.jpg,0.5545873,0,0,16.28907
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_55_792.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_55_792.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_55_792.jpg,0.5545873,0,0,15.98726
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_55_862.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_55_862.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_55_862.jpg,0.3318809,0,0,15.45734
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_55_933.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_55_933.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_55_933.jpg,0,0,0,14.7852
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_005.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_005.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_005.jpg,0,0,0,14.076
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_077.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_077.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_077.jpg,0,0,0,13.5217
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_143.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_143.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_143.jpg,0,0,0,13.49663
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_214.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_214.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_214.jpg,0,0.01234569,0,12.66812
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_283.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_283.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_283.jpg,0,0.04139434,0,12.1072
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_355.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_355.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_355.jpg,0,0.04139434,0,12.24566
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_427.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_427.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_427.jpg,0,0.04139434,0,11.71374
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_499.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_499.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_499.jpg,0,0.04139434,0,10.88365
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_569.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_569.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_569.jpg,-0.0801259,0.04139434,0,10.66295
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_642.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_642.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_642.jpg,-0.2641007,0.04139434,0,10.16275
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_713.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_713.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_713.jpg,-0.3609296,0.0801259,0,9.797194
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_781.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_781.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_781.jpg,-0.3609296,0.1285403,0,9.338778
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_851.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_851.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_851.jpg,-0.3609296,0.1285403,0,9.041891
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_920.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_920.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_920.jpg,-0.3028322,0.2447349,0,8.682791
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_56_990.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_56_990.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_56_990.jpg,-0.2544178,0.3028322,0,8.489708
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_059.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_059.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_059.jpg,-0.2544178,0.3028322,0,8.246428
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_127.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_127.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_127.jpg,-0.2544178,0.3028322,0,8.090386
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_197.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_197.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_197.jpg,-0.2737836,0.3028322,0,7.857296
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_265.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_265.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_265.jpg,-0.3996612,0.3028322,0,7.63151
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_334.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_334.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_334.jpg,-0.4674413,0.3028322,0,7.469093
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_404.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_404.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_404.jpg,-0.4674413,0.322198,0,7.431137
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_473.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_473.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_473.jpg,-0.4674413,0.3899783,0,7.439549
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_542.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_542.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_542.jpg,-0.4674413,0.4577585,0,7.445609
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_609.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_609.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_609.jpg,-0.4771242,0.4577585,0,7.435985
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_677.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_677.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_677.jpg,-0.4771242,0.5061729,0,7.457049
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_746.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_746.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_746.jpg,-0.4771242,0.5739531,0,7.502713
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_813.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_813.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_813.jpg,-0.4771242,0.5836359,0,7.569194
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_880.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_880.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_880.jpg,-0.4771242,0.5836359,0,7.698013
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_57_948.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_57_948.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_57_948.jpg,-0.4771242,0.5933188,0,7.786646
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_015.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_015.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_015.jpg,-0.4771242,0.5933188,0,7.872509
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_084.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_084.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_084.jpg,-0.4771242,0.6707819,0,7.952645
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_152.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_152.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_152.jpg,-0.4868071,0.7869765,0,8.169935
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_220.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_220.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_220.jpg,-0.4868071,0.7966594,0,8.392996
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_287.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_287.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_287.jpg,-0.4868071,0.7966594,0,8.646924
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_355.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_355.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_355.jpg,-0.4868071,0.7966594,0,9.102
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_422.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_422.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_422.jpg,-0.4868071,0.8450738,0,9.629055
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_493.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_493.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_493.jpg,-0.4868071,0.8644396,0,10.04818
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_565.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_565.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_565.jpg,-0.4287098,0.9612685,0,10.58118
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_635.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_635.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_635.jpg,-0.322198,0.9903171,0,10.94987
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_704.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_704.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_704.jpg,-0.2641007,1,0,11.38236
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_772.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_772.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_772.jpg,-0.2544178,1,0,11.60883
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_843.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_843.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_843.jpg,-0.2544178,1,0,12.43464
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_911.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_911.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_911.jpg,-0.070443,1,0,13.29841
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_58_981.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_58_981.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_58_981.jpg,0,1,0,13.90365
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_048.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_048.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_048.jpg,0,1,0,14.52024
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_116.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_116.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_116.jpg,0.03171146,0.9419027,0,15.35909
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_184.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_184.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_184.jpg,0.0801259,0.8257081,0,15.6659
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_255.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_255.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_255.jpg,0.0801259,0.8257081,0,16.40703
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_321.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_321.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_321.jpg,0,0.8741225,0,17.0718
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_392.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_392.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_392.jpg,0,0.8741225,0,17.49509
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_463.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_463.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_463.jpg,0,0.835391,0,18.38699
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_533.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_533.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_533.jpg,0.1866376,0.6998306,0,19.12366
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_603.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_603.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_603.jpg,0.2737836,0.6707819,0,19.59606
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_672.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_672.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_672.jpg,0.3318809,0.5739531,0,19.72515
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_742.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_742.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_742.jpg,0.4480756,0.4190269,0,19.94267
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_811.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_811.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_811.jpg,0.4480756,0.4190269,0,20.33984
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_881.jpg,0.2641007,0.5255386,0,20.60131
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_52_59_952.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_52_59_952.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_52_59_952.jpg,0.002662801,0.6126846,0,20.70534
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_019.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_019.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_019.jpg,0,0.6030017,0,21.13164
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_090.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_090.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_090.jpg,0.09949167,0.5255386,0,21.55324
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_158.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_158.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_158.jpg,0.2253692,0.5255386,0,21.87078
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_228.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_228.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_228.jpg,0.3899783,0.49649,0,21.95489
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_298.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_298.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_298.jpg,0.5061729,0.4383927,0,22.13046
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_368.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_368.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_368.jpg,0.5061729,0.4383927,0,22.35488
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_438.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_438.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_438.jpg,0.5061729,0.4383927,0,22.55888
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_508.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_508.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_508.jpg,0.5061729,0.4383927,0,22.6369
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_578.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_578.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_578.jpg,0.5061729,0.4383927,0,22.86254
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_647.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_647.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_647.jpg,0.5061729,0.4383927,0,23.11174
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_714.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_714.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_714.jpg,0.5061729,0.4383927,0,23.20744
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_782.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_782.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_782.jpg,0.4190269,0.4480756,0,23.45891
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_850.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_850.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_850.jpg,0.4190269,0.4480756,0,23.70573
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_53_00_919.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_53_00_919.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_53_00_919.jpg,0.4383927,0.4190269,0,23.9348
